-0.00803989310071225,-0.0108719268992256,0.00465052707638084,0.00067150830905791,0.015766218088435,-0.0148314658869134,0.00564540601067659,-0.0186094591909557,0.00215809555782463,-0.00526378044190969,0.040149500756562,0.0106784609100696,-0.0124481649352615,0.00715880962147096,-0.00195354365915259,0.00215809555782463,0.00715880962147096,-0.00526378044190969,0.00389041405923391,0.00441818266871499,-0.00497907804202168,-0.00526378044190969,0.015766218088435,0.000838614233353414,0.00666344760630976,-0.00583208196783003,0.00221456682548175,0.00697266102452389,0.00839921120249892,0.00441818266871499,-0.0124481649352615,0.0191369344413616,-0.00388210452522231,-0.0137810075994567,-0.00583208196783003,0.000838614233353414,-0.00110121000701495,-0.00452153641609483,-0.00452153641609483,0.00697266102452389,0.00839921120249892,0.00505070022827667,-0.000679273302888244,0.00441818266871499,0.00221456682548175,0.00320129380180459,-0.0186094591909557,0.00633684232996985,-0.013463269988332,-0.000679273302888244,-0.00155443410730134,0.00558809091154468,0.00544245794393462,-0.0250221146860741,-0.0137810075994567,0.015766218088435,-0.011094629793072,-0.0145499379524662,0.00715880962147096,0.00132312428487965,0.00653273620236943,-0.00110121000701495,0.00544245794393462,-0.00438833484789942,-0.00110121000701495,-0.0200951234059294,-0.0155366922059987,0.00558809091154468,0.00564540601067659,-0.0136886201031212,0.0101654872889968,0.000322900516999695,0.00465052707638084,0.00067150830905791,0.00358130201442543,0.026470819816681,0.00365732593204582,0.00440415237839011,0.00741039866365482,-0.000105829668418152,-0.00155443410730134,0.0101654872889968,-0.013463269988332,0.00715880962147096,0.00389041405923391,0.0147452771502691,-0.00110121000701495,0.00544553823079893,-0.00155443410730134,-0.00959555792301879,0.00067150830905791,-0.00438833484789942,-0.0250221146860741,0.00221456682548175,-0.0200951234059294,-0.00526378044190969,-0.0155366922059987,0.00215809555782463,0.0227541664993721,0.00443798947162195,0.0101844418399711,-0.0105740382481213,-0.00438833484789942,-0.0186094591909557,-0.00155443410730134,-0.0250221146860741,-0.00526378044190969,-0.00438942810292336,-0.00763550117459034,0.00443798947162195,0.00667255465597538,-0.0342734626748138,0.0255536843350612,-0.00803989310071225,0.00132312428487965,0.00741039866365482,-0.00492331111264359,-0.00492331111264359,0.00839921120249892,-0.0124481649352615,0.0102396753541706,0.000322900516999695,0.00558809091154468,0.000790974020132514,0.00667255465597538,0.0227541664993721,-0.0105740382481213,0.0162895157141052,0.0107713325659319,0.026470819816681,0.0101844418399711,-0.011094629793072,-0.00497907804202168,-0.0136886201031212,0.0106784609100696,0.00443798947162195,0.0227541664993721,-0.0136886201031212,0.00443798947162195,-0.00497907804202168,0.00200162708213294,-0.00583208196783003,-0.000679273302888244,0.040149500756562,0.00614738674659369,0.0106784609100696,-0.0155366922059987,-0.0342734626748138,-0.00954497616836462,0.00440415237839011,0.00666344760630976,0.026470819816681,-0.00195354365915259,-0.00389601078338074,-0.00583208196783003,-0.0200951234059294,0.00505070022827667,-0.0108719268992256,-0.000679273302888244,-0.00438942810292336,0.0101844418399711,0.0102396753541706,0.00443798947162195,0.000790974020132514,0.000322900516999695,-0.00526378044190969,-0.00110121000701495,-0.00132666970493413,0.00067150830905791,0.00614738674659369,0.00715880962147096,-0.00497907804202168,-0.00763550117459034,-0.00763550117459034,-0.0342734626748138,-0.0172116327113972,-0.00803989310071225,-0.0147667308997715,-0.0186094591909557,-0.0172116327113972,-0.00401333452481362,-0.0289635181720143,-0.00388210452522231,0.0101844418399711,-0.0342734626748138,0.00465052707638084,-0.00363993217634749,-0.0148314658869134,-0.0342734626748138,0.000838614233353414,-0.00497907804202168,0.00221456682548175,-0.00110121000701495,-0.00861372063749673,0.00697266102452389,-0.0239864724890262,-0.0172116327113972,0.00067150830905791,-0.00526378044190969,-0.00132666970493413,0.00440415237839011,-0.0145499379524662,-0.0100600052812852,0.026470819816681,-0.00110121000701495,-0.00452153641609483,0.00839921120249892,-0.0148314658869134,0.00365732593204582,0.00443798947162195,0.0162895157141052,-0.000105829668418152,-0.00388210452522231,-0.00401333452481362,0.00667255465597538,0.00653273620236943,0.0101844418399711,-0.0108719268992256,-0.00389601078338074,0.00505070022827667,0.0255536843350612,0.00132312428487965,0.00564540601067659,-0.0172116327113972,0.0101844418399711,-0.00959555792301879,0.00132312428487965,-0.00110121000701495,0.00221456682548175,-0.0124481649352615,-0.00155443410730134,0.0106784609100696,-0.013463269988332,-0.0147667308997715,0.0191369344413616,-0.0289635181720143,-0.00959555792301879,-0.00526378044190969,0.0110190664824332,-0.011094629793072,0.00715880962147096,0.0107713325659319,0.0102396753541706,-0.000679273302888244,-0.013463269988332,-0.0124481649352615,0.00441818266871499,-0.00389601078338074,-0.00526378044190969,0.00067150830905791,-0.0136886201031212,0.00200162708213294,0.0101844418399711,0.00825945677611207,-0.00763550117459034,0.00441818266871499,-0.00526378044190969,-0.000231706585692638,-0.0155366922059987,0.00200162708213294,0.00358130201442543,-0.00526378044190969,0.00653273620236943,0.000385702652711194,-0.00438942810292336,-0.0105740382481213,0.0190332284396256,-0.0172116327113972,0.0107713325659319,0.0190332284396256,0.00825945677611207,-0.0124481649352615,0.0147452771502691,0.00200162708213294,0.0255536843350612,0.00667255465597538,-0.000105829668418152,0.000322900516999695,0.00441818266871499,-0.0108719268992256,-0.00452153641609483,-0.00959555792301879,0.00633684232996985,0.00443798947162195,-0.0108719268992256,-0.0145499379524662,0.026470819816681,-0.00954497616836462,0.00614738674659369,-0.00551801648433826,0.00839921120249892,-0.0124481649352615,-0.000105829668418152,-0.00363993217634749,0.0101844418399711,0.000385702652711194,0.0110190664824332,0.00221456682548175,0.0110190664824332,0.00441818266871499,0.026470819816681,0.00715880962147096,-0.00551801648433826,0.00443798947162195,0.0110190664824332,-0.0250221146860741,0.0255536843350612,-0.0289635181720143,0.000790974020132514,-0.0105574840207034,0.00544553823079893,0.028611775981778,0.000322900516999695,-0.00438833484789942,-0.00803989310071225,-0.00452153641609483,0.0101844418399711,-0.0100600052812852,-0.0155366922059987,-0.0105574840207034,0.0147452771502691,-0.000105829668418152,0.00465052707638084,-0.0108719268992256,0.000385702652711194,-0.000679273302888244,0.0147452771502691,0.028611775981778,0.00825945677611207,-0.013463269988332,0.00441818266871499,0.00365732593204582,0.0147452771502691,0.0107713325659319,0.00653273620236943,-0.00551801648433826,0.00443798947162195,0.0014617391059003,0.0014617391059003,0.040149500756562,0.00741039866365482,-0.00132666970493413,0.00465052707638084,-0.0239864724890262,0.00465052707638084,0.0014617391059003,0.00215809555782463,-0.0239864724890262,-0.00954497616836462,0.028611775981778,0.0109782596032697,0.028611775981778,0.00614738674659369,0.00465052707638084,-0.00954497616836462,0.0191369344413616,0.000838614233353414,-0.00438942810292336,-0.00526378044190969,-0.0105740382481213,0.0106784609100696,-0.0239864724890262,-0.00492331111264359,0.0162895157141052,-0.00401333452481362,-0.013463269988332,-0.011094629793072,0.00544245794393462,-0.00763550117459034,0.00191154442666456,0.0255536843350612,0.0102396753541706,0.00633684232996985,-0.00388210452522231,-0.00438833484789942,0.00558809091154468,-0.000231706585692638,0.00191154442666456,0.000385702652711194,0.0147452771502691,0.00544553823079893,-0.0239864724890262,-0.0172116327113972,0.00697266102452389,-0.00363993217634749,0.028611775981778,0.00839921120249892,-0.00763550117459034,-0.00363993217634749,-0.0148314658869134,0.00558809091154468,-0.00861372063749673,0.00614738674659369,0.00465052707638084,0.000790974020132514,0.000322900516999695,0.00544245794393462,0.00358130201442543,0.00365732593204582,-0.013463269988332,0.0101654872889968,0.00544245794393462,0.00191154442666456,0.00697266102452389,-0.000231706585692638,-0.013463269988332,0.00067150830905791,-0.00803989310071225,0.00564540601067659,0.00825945677611207,-0.00438942810292336,0.028611775981778,-0.00497907804202168,-0.0239864724890262,-0.00583208196783003,-0.00954497616836462,0.00653273620236943,-0.0239864724890262,-0.00526378044190969,-0.00389601078338074,-0.0155366922059987,0.00365732593204582,0.0110190664824332,0.00132312428487965,0.028611775981778,-0.00551801648433826,-0.00803989310071225,-0.00861372063749673,0.028611775981778,0.000838614233353414,0.00825945677611207,-0.00195354365915259,0.000322900516999695,-0.00438833484789942,0.00221456682548175,0.00358130201442543,-0.00763550117459034,-0.00438942810292336,0.00440415237839011,0.00441818266871499,0.00587310221635563,-0.0105740382481213,-0.0046862164075536,0.00443798947162195,0.00465052707638084,-0.00110121000701495,-0.0145499379524662,0.00839921120249892,-0.00959555792301879,-0.0155366922059987,0.00365732593204582,-0.013463269988332,0.00320129380180459,-0.000105829668418152,-0.0105574840207034,-0.00132666970493413,-0.00363993217634749,-0.0137810075994567,0.00633684232996985,-0.0148314658869134,-0.011094629793072,0.00132312428487965,0.00697266102452389,-0.00959555792301879,-0.00155443410730134,0.00564540601067659,-0.00389601078338074,-0.00438833484789942,0.00715880962147096,-0.0127196211662627,0.026470819816681,0.015766218088435,-0.0046862164075536,0.000322900516999695,0.0227541664993721,-0.00388210452522231,-0.00959555792301879,-0.00388210452522231,-0.0239864724890262,0.00215809555782463,-0.00583208196783003,0.00666344760630976,0.00067150830905791,0.00697266102452389,-0.00526378044190969,-0.00363993217634749,-0.0155366922059987,-0.0046862164075536,0.00389041405923391,0.000385702652711194,0.0162895157141052,-0.0155366922059987,0.00221456682548175,0.000322900516999695,0.0147452771502691,-0.00526378044190969,0.0102396753541706,0.0110190664824332,-0.00438942810292336,0.00544553823079893,-0.00401333452481362,-0.00959555792301879,-0.000679273302888244,0.0147452771502691,0.00440415237839011,-0.00526378044190969,-0.0127196211662627,-0.0239864724890262,0.0162895157141052,0.000838614233353414,0.028611775981778,0.0101654872889968,0.00667255465597538,-0.0172116327113972,0.00215809555782463,0.00320129380180459,0.028611775981778,0.0107713325659319,-0.0200951234059294,-0.011094629793072,-0.0136886201031212,-0.0100600052812852,0.00839921120249892,-0.00526378044190969,-0.00492331111264359,-0.00452153641609483,0.00564540601067659,-0.00438833484789942,-0.0100600052812852,0.00221456682548175,0.00132312428487965,0.00558809091154468,-0.0155366922059987,-0.00959555792301879,-0.00560609577170711,-0.0147667308997715,0.0106784609100696,0.00191154442666456,-0.00526378044190969,-0.00155443410730134,-0.0155366922059987,-0.00959555792301879,0.00633684232996985,-0.0127196211662627,0.0101654872889968,0.00215809555782463,0.0101844418399711,-0.0100600052812852,-0.00389601078338074,-0.00954497616836462,0.000322900516999695,0.0102396753541706,-0.0155366922059987,-0.00583208196783003,-0.00155443410730134,-0.00560609577170711,0.00564540601067659,-0.00195354365915259,0.0014617391059003,-0.0105574840207034,0.0110190664824332,-0.00861372063749673,0.00389041405923391,0.00564540601067659,0.00564540601067659,-0.0136886201031212,0.00544245794393462,-0.0136886201031212,-0.00438833484789942,-0.0100600052812852,0.00440415237839011,-0.0127196211662627,0.0255536843350612,-0.0200951234059294,-0.0105740382481213,-0.00954497616836462,-0.0105574840207034,0.0109782596032697,0.00365732593204582,-0.00497907804202168,-0.00155443410730134,-0.00551801648433826,-0.0046862164075536,-0.00388210452522231,-0.00861372063749673,-0.000105829668418152,0.00564540601067659,-0.0186094591909557,-0.00132666970493413,-0.00155443410730134,-0.00388210452522231,-0.0108719268992256,-0.00401333452481362,-0.0136886201031212,0.00200162708213294,-0.0124481649352615,0.000385702652711194,-0.0127196211662627,-0.00959555792301879,-0.0136886201031212,0.000322900516999695,-0.013463269988332,-0.00452153641609483,-0.0289635181720143,-0.00438833484789942,-0.0105574840207034,0.00667255465597538,-0.00861372063749673,0.00558809091154468,-0.013463269988332,0.00200162708213294,-0.00954497616836462,0.00067150830905791,0.00666344760630976,-0.0105574840207034,0.026470819816681,0.00697266102452389,-0.0342734626748138,-0.011094629793072,0.00633684232996985,0.00465052707638084,0.00191154442666456,-0.00954497616836462,0.00544553823079893,0.00715880962147096,-0.013463269988332,-0.0186094591909557,-0.00132666970493413,-0.0342734626748138,0.0191369344413616,-0.0108719268992256,0.00741039866365482,-0.0200951234059294,-0.011094629793072,-0.00583208196783003,0.00715880962147096,-0.013463269988332,0.0107713325659319,-0.00389601078338074,0.00191154442666456,-0.0127196211662627,-0.011094629793072,0.040149500756562,0.0227541664993721,0.0110190664824332,0.00067150830905791,0.00666344760630976,-0.000231706585692638,-0.0186094591909557,0.000385702652711194,-0.0100600052812852,-0.0148314658869134,0.0101844418399711,0.00741039866365482,0.00564540601067659,-0.00195354365915259,0.00697266102452389,-0.013463269988332,-0.011094629793072,-0.00803989310071225,-0.00551801648433826,0.00544553823079893,0.00558809091154468,0.0191369344413616,-0.0108719268992256,0.0101654872889968,0.00215809555782463,-0.00110121000701495,-0.011094629793072,-0.000679273302888244,0.0147452771502691,0.00465052707638084,-0.00195354365915259,0.00633684232996985,0.0102396753541706,-0.0127196211662627,0.015766218088435,-0.0124481649352615,0.00440415237839011,0.00215809555782463,-0.00132666970493413,-0.00401333452481362,0.00505070022827667,-0.00954497616836462,-0.00560609577170711,0.0255536843350612,-0.0124481649352615,-0.00492331111264359,0.028611775981778,0.0109782596032697,0.00191154442666456,0.0107713325659319,-0.0172116327113972,-0.00438833484789942,-0.0342734626748138,-0.00861372063749673,0.00825945677611207,0.00067150830905791,0.00221456682548175,-0.0105740382481213,-0.0108719268992256,0.0109782596032697,0.0162895157141052,0.0255536843350612,-0.0105574840207034,-0.00401333452481362,0.00544553823079893,0.00741039866365482,-0.013463269988332,0.00132312428487965,0.00587310221635563,-0.000679273302888244,-0.00551801648433826,-0.0124481649352615,-0.0186094591909557,0.0109782596032697,0.00666344760630976,-0.0289635181720143,-0.0100600052812852,-0.0148314658869134,0.00358130201442543,0.00667255465597538,0.00614738674659369,0.00443798947162195,-0.00492331111264359,-0.0172116327113972,0.0227541664993721,0.00221456682548175,0.0102396753541706,-0.011094629793072,-0.013463269988332,-0.00195354365915259,0.0227541664993721,-0.000231706585692638,0.00358130201442543,0.00633684232996985,-0.0124481649352615,0.00715880962147096,0.0162895157141052,0.0106784609100696,0.00587310221635563,-0.00492331111264359,0.000322900516999695,0.00587310221635563,-0.0155366922059987,-0.00959555792301879,-0.0108719268992256,-0.0342734626748138,-0.00401333452481362,0.00544553823079893,-0.0136886201031212,-0.00452153641609483,0.00825945677611207,-0.0145499379524662,-0.000231706585692638,-0.00363993217634749,0.00544553823079893,0.00191154442666456,-0.0155366922059987,-0.00959555792301879,0.00465052707638084,0.00544245794393462,0.040149500756562,0.00825945677611207,0.00221456682548175,0.0101654872889968,-0.0127196211662627,-0.00954497616836462,0.040149500756562,0.00440415237839011,-0.00959555792301879,0.00389041405923391,0.00587310221635563,0.040149500756562,0.00614738674659369,0.0102396753541706,0.00715880962147096,-0.0108719268992256,-0.013463269988332,0.0191369344413616,0.00200162708213294,-0.00195354365915259,-0.00438833484789942,0.00067150830905791,0.00067150830905791,0.00558809091154468,0.00132312428487965,-0.0147667308997715,-0.00155443410730134,-0.0100600052812852,-0.0137810075994567,-0.00363993217634749,0.040149500756562,0.00839921120249892,0.00633684232996985,0.00440415237839011,-0.0108719268992256,-0.000679273302888244,0.0190332284396256,-0.00389601078338074,-0.0172116327113972,0.0190332284396256,-0.00803989310071225,0.00132312428487965,-0.011094629793072,-0.0127196211662627,0.00320129380180459,-0.0172116327113972,0.000790974020132514,0.0110190664824332,-0.00803989310071225,-0.00388210452522231,-0.0147667308997715,0.0101654872889968,-0.00560609577170711,-0.00452153641609483,0.0014617391059003,-0.00389601078338074,0.0106784609100696,-0.0289635181720143,0.000838614233353414,0.0190332284396256,0.00715880962147096,-0.0100600052812852,-0.00388210452522231,0.00544553823079893,0.00614738674659369,0.0102396753541706,0.00715880962147096,0.0227541664993721,-0.000679273302888244,-0.00497907804202168,-0.00954497616836462,-0.00492331111264359,0.000385702652711194,0.00666344760630976,0.00067150830905791,0.0110190664824332,-0.00110121000701495,0.00200162708213294,0.000838614233353414,0.000838614233353414,-0.00954497616836462,0.00653273620236943,-0.00551801648433826,0.000385702652711194,-0.0250221146860741,0.00191154442666456,0.00667255465597538,-0.00583208196783003,0.0101844418399711,-0.0105740382481213,0.0107713325659319,-0.0155366922059987,0.00191154442666456,0.0191369344413616,-0.000105829668418152,0.00544245794393462,-0.0172116327113972,0.00067150830905791,0.00653273620236943,-0.0105740382481213,-0.00803989310071225,0.0110190664824332,-0.0105740382481213,0.0190332284396256,-0.0200951234059294,0.00389041405923391,0.0109782596032697,0.00564540601067659,0.00544245794393462,-0.00560609577170711,0.00221456682548175,0.028611775981778,0.00215809555782463,-0.00155443410730134,0.00191154442666456,0.0106784609100696,0.00365732593204582,0.0101844418399711,-0.0124481649352615,0.00320129380180459,0.0255536843350612,0.00564540601067659,-0.00438942810292336,-0.0127196211662627,-0.000231706585692638,0.040149500756562,0.00564540601067659,0.0102396753541706,0.00320129380180459,0.040149500756562,-0.00497907804202168,-0.00363993217634749,-0.00155443410730134,0.0110190664824332,-0.00526378044190969,0.0191369344413616,0.00839921120249892,-0.0124481649352615,0.00544245794393462,-0.0239864724890262,0.000838614233353414,-0.00497907804202168,-0.0105574840207034,-0.00497907804202168,-0.00526378044190969,-0.00155443410730134,0.00221456682548175,0.000790974020132514,0.000838614233353414,0.0101844418399711,0.00653273620236943,0.00191154442666456,0.00441818266871499,0.00505070022827667,0.00440415237839011,0.0227541664993721,0.000838614233353414,-0.0186094591909557,-0.0105740382481213,0.00221456682548175,-0.011094629793072,-0.0148314658869134,0.00715880962147096,0.00667255465597538,0.00839921120249892,0.0110190664824332,0.028611775981778,0.0190332284396256,0.00667255465597538,0.0014617391059003,-0.0105740382481213,0.00505070022827667,0.00132312428487965,0.00587310221635563,-0.00551801648433826,0.00564540601067659,0.00440415237839011,0.000385702652711194,0.00191154442666456,-0.00497907804202168,-0.000231706585692638,-0.00132666970493413,-0.00959555792301879,-0.0155366922059987,-0.00388210452522231,-0.0124481649352615,0.040149500756562,-0.0147667308997715,-0.00195354365915259,-0.00401333452481362,0.00191154442666456,-0.00389601078338074,0.00221456682548175,0.0107713325659319,0.000322900516999695,0.0162895157141052,0.0162895157141052,-0.0289635181720143,-0.0136886201031212,0.00564540601067659,0.0109782596032697,0.0102396753541706,0.00544553823079893,-0.0105574840207034,0.0227541664993721,0.00320129380180459,0.0147452771502691,-0.00492331111264359,0.0102396753541706,0.000790974020132514,-0.0239864724890262,0.0101844418399711,0.00215809555782463,0.00358130201442543,0.00320129380180459,0.000838614233353414,-0.00763550117459034,0.040149500756562,0.00614738674659369,-0.0145499379524662,0.0106784609100696,-0.00452153641609483,-0.0124481649352615,0.026470819816681,0.00358130201442543,0.00067150830905791,-0.0200951234059294,0.00067150830905791,-0.00492331111264359,-0.0046862164075536,0.0191369344413616,-0.0046862164075536,0.0227541664993721,-0.0200951234059294,0.00653273620236943,-0.0100600052812852,-0.00363993217634749,0.0102396753541706,
